"AA_Service_Name","base_URL","query_path","page_views","search_text_query"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=",418,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=&search_text=",248,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=",213,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=",205,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=",189,""
"OG-GO","search.open.canada.ca/en/od/","?search_text=",159,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-col=briefing%20packages%20for%20new%20or%20incoming",128,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-format=csv",119,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-col=briefing%20packages%20for%20parliamentary%20com",96,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=infrastructure%20canada",68,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=",61,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=&search_text=",58,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-orgs=fisheries%20and%20oceans%20canada",57,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=covid",55,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=2&search_text=",48,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-subjects=nature%20and%20environment",45,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-subjects=health%20and%20safety",44,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=",42,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-format=shp",39,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=5&search_text=",36,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-orgs=environment%20and%20climate%20chan",36,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=pipeline",34,"pipeline"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=npri",31,"npri"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=immigration",30,"immigration"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-orgs=immigration%2c%20refugees%20and%20",28,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=environment%20and%20climate%20change%20canada&",28,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-col=geospatial",27,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-orgs=agriculture%20and%20agri-food%20ca",25,""
"OG-GO","search.open.canada.ca/en/od/","?search_text=ircc",22,"ircc"
"OG-GO","search.open.canada.ca/en/od/","?sort=score desc&page=1&search_text=&od-search-col=briefing%20packages%20for%20parliamentary%20commi",22,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=youth&od-search-keywords=education%20training%20and%20learning",21,"youth"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=crmn",21,"crmn"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-subjects=economics%20and%20industry",21,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=covid",20,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-subjects=nature%20and%20environment&od-search-forma",20,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=environment%20and%20climate%20change%20canada",19,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=&od-search-subjects=nature%20and%20environment&od-search-forma",19,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid",19,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=3&search_text=",18,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=vaccine",16,"vaccine"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=immigration",16,"immigration"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=canadian%20nuclear%20safety%20commission",15,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score desc&page=&search_text=",15,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-subjects=transport",15,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-subjects=science%20and%20technology",15,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=government%20of%20new%20brunswick",14,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=crime",14,"crime"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=employment%20and%20social%20development%20cana",14,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=covid",14,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=&od-search-format=csv",14,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-rsct=dataset",14,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-portal=open%20data&_ga=2.68016593.15364",13,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-col=open%20maps",13,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=postal+codes",13,"postal+codes"
"OG-GO","search.open.canada.ca/en/od/","?search_text=public+accounts",13,"public+accounts"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=&od-search-subjects=nature%20and%20environment&od-search-forma",12,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=immigration%2c%20refugees%20and%20citizenship%",12,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-format=shp",12,""
"OG-GO","search.open.canada.ca/en/od/","?search_text=service+inventory",12,"service+inventory"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid&od-search-portal=open%20information",12,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-orgs=natural%20resources%20canada&od-se",12,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-subjects=education%20and%20training",12,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=crime%20statistics%20by%20municipal%20police",11,"crime statistics by municipal police"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=health%20canada&od-search-keywords=drinking%20",11,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-orgs=communications%20security%20establ",10,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-subjects=economics%20and%20industry&od-search-forma",10,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=&od-search-format=csv",10,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=pipeline",10,"pipeline"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=environment%20and%20climate%20change%20canada|",10,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=immigration&od-search-orgs=immigration%2c%20refugees%20and%20c",9,"immigration"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=soils+of+canada",9,"soils+of+canada"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=4&search_text=",9,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt desc&page=1&search_text=&od-search-orgs=office%20of%20the%20auditor%20genera",9,""
"OG-GO","search.open.canada.ca/en/od/","?search_text=cancoast",9,"cancoast"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-orgs=public%20services%20and%20procurem",9,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-jur=provincial",8,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=sault+ste+marie",8,"sault+ste+marie"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=house",8,"house"
"OG-GO","search.open.canada.ca/en/od/","?search_text=lmia",8,"lmia"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=business",8,"business"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=laser&od-search-orgs=agriculture%20and%20agri-food%20canada",8,"laser"
"OG-GO","search.open.canada.ca/en/od/","?search_text=immigration",8,"immigration"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-portal=open%20data",8,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=median%20household%20income%20by%20census%20metropolitan%20are",8,"median household income by census metropolitan are"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid&od-search-portal=open%20data",8,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=5&search_text=",8,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=mental%20health",8,"mental health"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=digital%20&od-search-orgs=natural%20resources%20ca",7,"digital "
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=annual%20crop%20inventory",7,"annual crop inventory"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=annual%20crop%20inventory",7,"annual crop inventory"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=&od-search-subjects=nature%20and%20environment&od-search-forma",7,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=&od-search-subjects=nature%20and%20environment",7,""
"OG-GO","search.open.canada.ca/en/od/","?search_text=cannabis",7,"cannabis"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=population",7,"population"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=dem",7,"dem"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=fisheries%20and%20oceans%20canada&od-search-co",7,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=&od-search-orgs=immigration%2c%20refugees%20and%20citizenship%",7,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-subjects=society%20and%20culture",7,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=health%20canada",7,""
"OG-GO","search.open.canada.ca/en/od/","?search_text=critical+habitat",7,"critical+habitat"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=immigration&od-search-orgs=immigration%2c%20refugees%20and%20c",7,"immigration"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=&od-search-subjects=health%20and%20safety",7,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid&od-search-portal=open%20data|open%20information&_ga=2.15",7,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid&od-search-portal=open%20data|open%20information&_ga=2.25",7,"covid"
"OG-GO","search.open.canada.ca/en/od/","?search_text=land+cover",7,"land+cover"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid&od-search-portal=open%20data|open%20information&_ga=2.26",6,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-subjects=labour",6,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-subjects=agriculture",6,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=fisheries%20and%20oceans%20canada",6,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid&od-search-portal=open%20data|open%20information&_ga=2.13",6,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=5&search_text=national%20defence&od-search-orgs=national%20defen",6,"national defence"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt desc&page=1&search_text=""library and archives canada""&od-search-orgs=library",6,"""library and archives canada"""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=population&od-search-orgs=statistics%20canada&od-s",6,"population"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=wastewater&od-search-col=geospatial&od-search-format=shp",6,"wastewater"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=wetlands",6,"wetlands"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid&od-search-portal=open%20data|open%20information&_ga=2.11",6,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=business",6,"business"
"OG-GO","search.open.canada.ca/en/od/","?search_text=population",6,"population"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=oil+and+gas",6,"oil+and+gas"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=national%20defence",6,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=government%20and%20municipalities%20of%20qu%c3",6,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-subjects=history%20and%20archaeology",6,""
"OG-GO","search.open.canada.ca/en/od/","?sort=title_en_s%20asc&page=1&search_text=cagdb%20quebec",6,"cagdb quebec"
"OG-GO","search.open.canada.ca/en/od/","?sort=score desc&page=1&search_text=",6,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=&od-search-orgs=national%20defence",5,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-jur=provincial",5,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=canada%20mortgage%20and%20housing%20corporatio",5,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=national%20defence&od-search-orgs=national%20defen",5,"national defence"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=labour%20force%20characteristics%20by%20census%20metropolitan%",5,"labour force characteristics by census metropolitan%"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt desc&page=1&search_text=&od-search-orgs=immigration%2c%20refugees%20and%20ci",5,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=quebec&od-search-col=geospatial",5,"quebec"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=3&search_text=national%20defence&od-search-orgs=national%20defen",5,"national defence"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=house%20price",5,"house price"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=employment",5,"employment"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=grocery",5,"grocery"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=health%20canada&od-search-format=csv",5,"health canada"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20information&search_text=briefing+note",5,"briefing+note"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-format=json",5,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=radar",5,"radar"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-orgs=employment%20and%20social%20develo",5,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=7&search_text=",5,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=jasper%20national%20park%20and%20shp&od-search-keywords=bounda",5,"jasper national park and shp"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=temperature",5,"temperature"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=population%20estimates%20by%20census%20metropolitan%20area%20a",5,"population estimates by census metropolitan area a"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=population%20estimates%20by%20census%20metropolitan%20area%20a",5,"population estimates by census metropolitan area a"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt desc&page=1&search_text=&od-search-orgs=canadian%20food%20inspection%20agenc",5,""
"OG-GO","search.open.canada.ca/en/od/","?search_text=canada+land+inventory",5,"canada+land+inventory"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=vehicle",5,"vehicle"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=number%20of%20homicide%20victims%20in%20canada%20from%201974%2",5,"number of homicide victims in canada from 1974%2"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=2&search_text=annual%20crop%20inventory",5,"annual crop inventory"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=i%e2%80%99m%20trying%20to%20register.",5,"i’m trying to register."
"OG-GO","search.open.canada.ca/en/od/","?search_text=ogoa",4,"ogoa"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=&od-search-subjects=health%20and%20safety",4,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=unemployment%20rate",4,"unemployment rate"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=opioid",4,"opioid"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt desc&page=1&search_text=ei&od-search-orgs=employment%20and%20social%20develo",4,"ei"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=cannabis",4,"cannabis"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=cannabis",4,"cannabis"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=public%20services%20and%20procurement%20canada",4,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=wetlands",4,"wetlands"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=pipeline%20incident%20data",4,"pipeline incident data"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-orgs=treasury%20board%20of%20canada%20s",4,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=territorial%20evolution",4,"territorial evolution"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=6&search_text=&od-search-subjects=nature%20and%20environment",4,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=refugees",4,"refugees"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid&od-search-portal=open%20data|open%20information&_ga=2.17",4,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=international%20students",4,"international students"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=4&search_text=national%20defence&od-search-orgs=national%20defen",4,"national defence"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-subjects=economics%20and%20industry&od-search-rsct=",4,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt desc&page=4&search_text=&od-search-orgs=national%20defence|national%20defenc",4,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=demographic",4,"demographic"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=ircc&od-search-orgs=immigration%2c%20refugees%20and%20citizens",4,"ircc"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=hockey",4,"hockey"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-format=csv",4,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-col=federated%20open%20data",4,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=lidar",4,"lidar"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=house&od-search-orgs=canada%20mortgage%20and%20housing%20corpo",4,"house"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=&od-search-subjects=nature%20and%20environment",4,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=grants%20and%20contributions",4,"grants and contributions"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-format=csv&od-search-rsct=dataset",4,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=indigenous",4,"indigenous"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=price",4,"price"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt desc&page=2&search_text=",4,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=employment+insurance",4,"employment+insurance"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=population%20estimates%20by%20census%20metropolitan%20area%20a",4,"population estimates by census metropolitan area a"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=business",3,"business"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=2&search_text=unemployment",3,"unemployment"
"OG-GO","search.open.canada.ca/en/od/","?od-search-col=open%20maps&search_text=octopus+lake",3,"octopus+lake"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=species%20at%20risk",3,"species at risk"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=employment%20insurance&od-search-orgs=employment%20and%20socia",3,"employment insurance"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=ecommerce",3,"ecommerce"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=marine+protected+areas",3,"marine+protected+areas"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=7&search_text=&od-search-subjects=nature%20and%20environment",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=automotive%20repair",3,"automotive repair"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=american%20railway",3,"american railway"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=cannabis",3,"cannabis"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=stock",3,"stock"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt desc&page=3&search_text=&od-search-orgs=national%20defence|national%20defenc",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-format=ascii%20grid|esri%20rest|fgdb%2fgdb|flat%20r",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=crown%20land&od-search-orgs=crown-indigenous%20relations%20and",3,"crown land"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=*%20registrant%20name%20*%20address%20*%20contact%20informatio",3,"* registrant name * address * contact informatio"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=postal%20code",3,"postal code"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid&od-search-portal=open%20data|open%20information&_ga=2.24",3,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=montreal&od-search-rsct=dataset",3,"montreal"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=3&search_text=ircc",3,"ircc"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=northwest%20territories&od-search-format=shp",3,"northwest territories"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-jur=provincial&od-search-keywords=bathy",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=4&search_text=&od-search-orgs=immigration%2c%20refugees%20and%20citizenship%",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=16&search_text=",3,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=canvec",3,"canvec"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=covid&od-search-portal=open%20data|open%20information&_ga=2.23",3,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&od-search-col=open%20maps&search_text=&_ga=2.85911257.15023409",3,""
"OG-GO","search.open.canada.ca/en/od/","?od-search-col=open%20maps&search_text=mortgage",3,"mortgage"
"OG-GO","search.open.canada.ca/en/od/","?od-search-portal=open%20data&search_text=parks",3,"parks"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=marine%20protected%20areas",3,"marine protected areas"
"OG-GO","search.open.canada.ca/en/od/","?search_text=digital+elevation+model",3,"digital+elevation+model"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=parks",3,"parks"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=unemployment",3,"unemployment"
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-portal=open%20data&od-search-col=geospatial|open%20",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=9&search_text=",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=1&search_text=&od-search-orgs=elections%20canada",3,""
"OG-GO","search.open.canada.ca/en/od/","?search_text=water+quality",3,"water+quality"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-subjects=education%20and%20training",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=2&search_text=&od-search-orgs=national%20defence",3,""
"OG-GO","search.open.canada.ca/en/od/","?sort=score%20desc&page=5&search_text=covid",3,"covid"
"OG-GO","search.open.canada.ca/en/od/","?sort=last_modified_tdt%20desc&page=1&search_text=&od-search-portal=open%20data&_ga=2.242626882.1170",3,""
